Provider,inpatient_claims,inpatient_total_reimbursement,inpatient_avg_reimbursement,inpatient_median_reimbursement,inpatient_unique_beneficiaries,avg_length_of_stay,max_length_of_stay,high_cost_inpatient_claims,high_cost_inpatient_rate,outpatient_claims,outpatient_total_reimbursement,outpatient_avg_reimbursement,outpatient_median_reimbursement,outpatient_unique_beneficiaries,high_cost_outpatient_claims,high_cost_outpatient_rate,total_claims,total_reimbursement,avg_reimbursement_per_claim,total_unique_beneficiaries_x,total_unique_beneficiaries_y,total_unique_beneficiaries,claims_per_beneficiary,reimbursement_per_beneficiary,total_high_cost_claims,overall_high_cost_rate,inpatient_claim_mix,outpatient_claim_mix,inpatient_total_deductible,outpatient_total_deductible,total_deductible,avg_diagnosis_codes,avg_procedure_codes,PotentialFraud
PRV53471,1.0,19000.0,19000.0,19000.0,1.0,0.0,0.0,0.0,0.0,30.0,6720.0,224.0,75.0,25.0,2.0,0.06666666666666667,31.0,25720.0,829.6774193548387,26,26,26,1.1923076923076923,989.2307692307693,2.0,0.06451612903225806,0.03225806451612903,0.967741935483871,1068.0,0.0,1068.0,9.0,1.0,No
PRV53483,2.0,10000.0,5000.0,5000.0,2.0,4.0,6.0,0.0,0.0,16.0,10080.0,630.0,65.0,13.0,5.0,0.3125,18.0,20080.0,1115.5555555555557,15,15,15,1.2,1338.6666666666667,5.0,0.2777777777777778,0.1111111111111111,0.8888888888888888,2136.0,60.0,2196.0,9.0,1.0,No
PRV53489,5.0,71000.0,14200.0,3000.0,3.0,6.2,15.0,1.0,0.2,15.0,3870.0,258.0,90.0,12.0,1.0,0.06666666666666667,20.0,74870.0,3743.5,15,15,15,1.3333333333333333,4991.333333333333,2.0,0.1,0.25,0.75,4272.0,0.0,4272.0,9.0,0.4,No
PRV53507,9.0,62000.0,6888.888888888889,5000.0,8.0,4.444444444444445,10.0,0.0,0.0,,,,,,,,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,9612.0,0.0,9612.0,8.333333333333334,0.4444444444444444,No
PRV53509,1.0,15000.0,15000.0,15000.0,1.0,17.0,17.0,0.0,0.0,,,,,,,,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,1068.0,0.0,1068.0,9.0,1.0,No
PRV53510,2.0,11000.0,5500.0,5500.0,2.0,18.0,22.0,0.0,0.0,14.0,2880.0,205.71428571428572,85.0,10.0,1.0,0.07142857142857142,16.0,13880.0,867.5,12,12,12,1.3333333333333333,1156.6666666666667,1.0,0.0625,0.125,0.875,2136.0,0.0,2136.0,7.5,1.0,No
PRV53511,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,,,,,,,,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,1068.0,0.0,1068.0,9.0,2.0,No
PRV53513,2.0,18000.0,9000.0,9000.0,2.0,4.0,5.0,0.0,0.0,,,,,,,,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,2136.0,0.0,2136.0,7.5,1.0,No
PRV53515,1.0,14000.0,14000.0,14000.0,1.0,5.0,5.0,0.0,0.0,,,,,,,,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,1068.0,0.0,1068.0,9.0,2.0,No
PRV53516,1.0,3000.0,3000.0,3000.0,1.0,8.0,8.0,0.0,0.0,,,,,,,,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,1068.0,0.0,1068.0,9.0,0.0,No
PRV53517,2.0,17000.0,8500.0,8500.0,2.0,5.5,7.0,0.0,0.0,,,,,,,,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,2136.0,0.0,2136.0,9.0,0.0,No
PRV53519,9.0,61000.0,6777.777777777777,6000.0,9.0,4.555555555555555,15.0,0.0,0.0,,,,,,,,,,0.0,9,9,9,0.0,0.0,,0.0,0.0,0.0,9612.0,0.0,9612.0,7.888888888888889,0.8888888888888888,No
PRV53590,7.0,96000.0,13714.285714285714,8000.0,7.0,4.285714285714286,9.0,1.0,0.14285714285714285,12.0,2820.0,235.0,80.0,11.0,2.0,0.16666666666666666,19.0,98820.0,5201.0526315789475,18,18,18,1.0555555555555556,5490.0,3.0,0.15789473684210525,0.3684210526315789,0.631578947368421,7476.0,0.0,7476.0,7.0,0.5714285714285714,No
PRV53591,6.0,70000.0,11666.666666666666,9500.0,6.0,4.0,5.0,1.0,0.16666666666666666,,,,,,,,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,6408.0,0.0,6408.0,9.0,1.1666666666666667,No
PRV53597,6.0,41000.0,6833.333333333333,5500.0,6.0,5.833333333333333,19.0,0.0,0.0,,,,,,,,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,6408.0,0.0,6408.0,7.5,1.0,No
PRV53598,8.0,70000.0,8750.0,10500.0,8.0,3.375,7.0,0.0,0.0,,,,,,,,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,8544.0,0.0,8544.0,7.375,0.75,No
PRV53599,3.0,22000.0,7333.333333333333,5000.0,3.0,8.0,11.0,0.0,0.0,,,,,,,,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,3204.0,0.0,3204.0,9.0,0.6666666666666666,No
PRV53600,1.0,4000.0,4000.0,4000.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,1068.0,0.0,1068.0,10.0,1.0,No
PRV53601,2.0,6000.0,3000.0,3000.0,2.0,6.0,11.0,0.0,0.0,,,,,,,,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,2136.0,0.0,2136.0,5.5,1.5,No
PRV53602,4.0,21000.0,5250.0,5000.0,4.0,3.0,4.0,0.0,0.0,,,,,,,,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,4272.0,0.0,4272.0,9.5,0.75,No
PRV53604,6.0,51000.0,8500.0,8000.0,5.0,6.333333333333333,16.0,0.0,0.0,,,,,,,,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,6408.0,0.0,6408.0,7.0,0.3333333333333333,No
PRV53609,2.0,8000.0,4000.0,4000.0,2.0,4.5,6.0,0.0,0.0,181.0,52050.0,287.56906077348066,60.0,174.0,20.0,0.11049723756906077,183.0,60050.0,328.14207650273227,176,176,176,1.0397727272727273,341.1931818181818,20.0,0.1092896174863388,0.01092896174863388,0.9890710382513661,2136.0,300.0,2436.0,7.0,0.5,No
PRV53612,6.0,27000.0,4500.0,4500.0,6.0,4.333333333333333,9.0,0.0,0.0,40.0,4180.0,104.5,50.0,40.0,0.0,0.0,46.0,31180.0,677.8260869565217,46,46,46,1.0,677.8260869565217,0.0,0.0,0.13043478260869565,0.8695652173913043,6408.0,30.0,6438.0,7.5,0.8333333333333334,No
PRV53613,15.0,137000.0,9133.333333333334,9000.0,14.0,6.533333333333333,20.0,2.0,0.13333333333333333,120.0,31350.0,261.25,70.0,117.0,12.0,0.1,135.0,168350.0,1247.037037037037,127,127,127,1.062992125984252,1325.5905511811025,14.0,0.1037037037037037,0.1111111111111111,0.8888888888888888,16020.0,140.0,16160.0,6.8,0.8,No
PRV53616,2.0,26000.0,13000.0,13000.0,2.0,6.5,9.0,1.0,0.5,42.0,8970.0,213.57142857142858,75.0,39.0,1.0,0.023809523809523808,44.0,34970.0,794.7727272727273,41,41,41,1.0731707317073171,852.9268292682926,2.0,0.045454545454545456,0.045454545454545456,0.9545454545454546,2136.0,200.0,2336.0,8.5,0.5,No
PRV53618,12.0,60000.0,5000.0,4500.0,11.0,5.5,15.0,0.0,0.0,224.0,55660.0,248.48214285714286,70.0,192.0,18.0,0.08035714285714286,236.0,115660.0,490.08474576271186,203,203,203,1.1625615763546797,569.7536945812808,18.0,0.07627118644067797,0.05084745762711865,0.9491525423728814,12816.0,270.0,13086.0,8.25,0.4166666666666667,No
PRV53620,6.0,38000.0,6333.333333333333,6500.0,5.0,4.166666666666667,6.0,0.0,0.0,122.0,44850.0,367.62295081967216,90.0,117.0,17.0,0.13934426229508196,128.0,82850.0,647.265625,122,122,122,1.0491803278688525,679.0983606557377,17.0,0.1328125,0.046875,0.953125,6408.0,530.0,6938.0,8.666666666666666,0.6666666666666666,No
PRV53626,1.0,3000.0,3000.0,3000.0,1.0,4.0,4.0,0.0,0.0,12.0,7560.0,630.0,50.0,12.0,2.0,0.16666666666666666,13.0,10560.0,812.3076923076923,13,13,13,1.0,812.3076923076923,2.0,0.15384615384615385,0.07692307692307693,0.9230769230769231,1068.0,0.0,1068.0,7.0,0.0,No
PRV53628,4.0,19000.0,4750.0,2500.0,3.0,4.75,9.0,0.0,0.0,198.0,63780.0,322.1212121212121,90.0,175.0,28.0,0.1414141414141414,202.0,82780.0,409.8019801980198,178,178,178,1.1348314606741574,465.0561797752809,28.0,0.13861386138613863,0.019801980198019802,0.9801980198019802,4272.0,390.0,4662.0,8.5,1.75,No
PRV53632,2.0,7000.0,3500.0,3500.0,2.0,3.0,4.0,0.0,0.0,13.0,7380.0,567.6923076923077,200.0,10.0,3.0,0.23076923076923078,15.0,14380.0,958.6666666666666,12,12,12,1.25,1198.3333333333333,3.0,0.2,0.13333333333333333,0.8666666666666667,2136.0,0.0,2136.0,9.0,0.5,No
PRV53635,5.0,82000.0,16400.0,6000.0,5.0,3.6,8.0,1.0,0.2,49.0,8660.0,176.73469387755102,60.0,47.0,2.0,0.04081632653061224,54.0,90660.0,1678.888888888889,52,52,52,1.0384615384615385,1743.4615384615386,3.0,0.05555555555555555,0.09259259259259259,0.9074074074074074,5340.0,200.0,5540.0,8.4,1.0,No
PRV53667,9.0,155000.0,17222.222222222223,6000.0,8.0,3.0,7.0,1.0,0.1111111111111111,,,,,,,,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,9612.0,0.0,9612.0,7.555555555555555,0.7777777777777778,No
PRV53668,16.0,141200.0,8825.0,7000.0,16.0,4.625,22.0,1.0,0.0625,,,,,,,,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,17088.0,0.0,17088.0,8.1875,0.5625,Yes
PRV53671,31.0,247700.0,7990.322580645161,6000.0,24.0,3.806451612903226,11.0,2.0,0.06451612903225806,24.0,5890.0,245.41666666666666,70.0,22.0,2.0,0.08333333333333333,55.0,253590.0,4610.727272727273,46,46,46,1.1956521739130435,5512.826086956522,4.0,0.07272727272727272,0.5636363636363636,0.43636363636363634,32040.0,10.0,32050.0,7.612903225806452,0.8387096774193549,Yes
PRV53673,14.0,179000.0,12785.714285714286,10500.0,14.0,6.142857142857143,14.0,3.0,0.21428571428571427,22.0,2630.0,119.54545454545455,50.0,22.0,1.0,0.045454545454545456,36.0,181630.0,5045.277777777777,36,36,36,1.0,5045.277777777777,4.0,0.1111111111111111,0.3888888888888889,0.6111111111111112,14952.0,100.0,15052.0,7.928571428571429,0.7857142857142857,No
PRV53675,76.0,680700.0,8956.578947368422,6000.0,72.0,5.447368421052632,35.0,6.0,0.07894736842105263,221.0,66980.0,303.0769230769231,80.0,205.0,23.0,0.10407239819004525,297.0,747680.0,2517.4410774410776,276,276,276,1.076086956521739,2708.985507246377,29.0,0.09764309764309764,0.2558922558922559,0.7441077441077442,79032.0,630.0,79662.0,7.921052631578948,0.7105263157894737,No
PRV53677,63.0,653000.0,10365.079365079366,7000.0,53.0,5.682539682539683,35.0,7.0,0.1111111111111111,499.0,120150.0,240.7815631262525,80.0,143.0,41.0,0.08216432865731463,562.0,773150.0,1375.711743772242,172,172,172,3.2674418604651163,4495.058139534884,48.0,0.08540925266903915,0.11209964412811388,0.8879003558718861,65148.0,1040.0,66188.0,8.063492063492063,0.8253968253968254,Yes
PRV53683,2.0,35000.0,17500.0,17500.0,2.0,8.0,15.0,1.0,0.5,7.0,2300.0,328.57142857142856,60.0,6.0,1.0,0.14285714285714285,9.0,37300.0,4144.444444444444,8,8,8,1.125,4662.5,2.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,2136.0,0.0,2136.0,6.5,2.5,No
PRV53692,146.0,1366400.0,9358.90410958904,7000.0,125.0,5.328767123287672,29.0,12.0,0.0821917808219178,98.0,31200.0,318.3673469387755,100.0,92.0,13.0,0.1326530612244898,244.0,1397600.0,5727.868852459016,216,216,216,1.1296296296296295,6470.37037037037,25.0,0.10245901639344263,0.5983606557377049,0.4016393442622951,147384.0,370.0,147754.0,8.178082191780822,0.7191780821917808,Yes
PRV53697,71.0,868000.0,12225.352112676057,9000.0,62.0,5.464788732394366,20.0,11.0,0.15492957746478872,43.0,11270.0,262.09302325581393,60.0,42.0,5.0,0.11627906976744186,114.0,879270.0,7712.894736842105,100,100,100,1.14,8792.7,16.0,0.14035087719298245,0.6228070175438597,0.37719298245614036,75828.0,0.0,75828.0,7.957746478873239,0.704225352112676,No
PRV53699,2.0,18000.0,9000.0,9000.0,2.0,4.0,6.0,0.0,0.0,359.0,112970.0,314.67966573816153,80.0,278.0,41.0,0.11420612813370473,361.0,130970.0,362.797783933518,280,280,280,1.2892857142857144,467.75,41.0,0.11357340720221606,0.00554016620498615,0.9944598337950139,2136.0,790.0,2926.0,9.5,0.5,No
PRV53705,4.0,32600.0,8150.0,7500.0,4.0,3.5,6.0,0.0,0.0,53.0,15820.0,298.49056603773585,80.0,53.0,7.0,0.1320754716981132,57.0,48420.0,849.4736842105264,57,57,57,1.0,849.4736842105264,7.0,0.12280701754385964,0.07017543859649122,0.9298245614035088,4272.0,30.0,4302.0,8.0,0.75,No
PRV53706,282.0,2776000.0,9843.971631205673,7000.0,262.0,5.804964539007092,35.0,26.0,0.09219858156028368,191.0,55940.0,292.87958115183244,80.0,185.0,23.0,0.12041884816753927,473.0,2831940.0,5987.188160676533,445,445,445,1.0629213483146067,6363.91011235955,49.0,0.10359408033826638,0.5961945031712473,0.40380549682875266,296904.0,570.0,297474.0,8.078014184397164,0.7411347517730497,Yes
PRV53710,58.0,534000.0,9206.896551724138,7500.0,50.0,5.120689655172414,19.0,6.0,0.10344827586206896,327.0,81000.0,247.70642201834863,80.0,217.0,27.0,0.08256880733944955,385.0,615000.0,1597.4025974025974,255,255,255,1.5098039215686274,2411.764705882353,33.0,0.08571428571428572,0.15064935064935064,0.8493506493506493,60876.0,1460.0,62336.0,8.293103448275861,0.7758620689655172,No
PRV53712,161.0,1859500.0,11549.689440993789,8000.0,143.0,6.496894409937888,35.0,27.0,0.16770186335403728,76.0,22920.0,301.57894736842104,70.0,67.0,12.0,0.15789473684210525,237.0,1882420.0,7942.700421940928,203,203,203,1.167487684729064,9273.004926108375,39.0,0.16455696202531644,0.679324894514768,0.3206751054852321,170880.0,220.0,171100.0,7.968944099378882,0.8074534161490683,Yes
PRV53746,6.0,35000.0,5833.333333333333,6000.0,6.0,3.8333333333333335,9.0,0.0,0.0,,,,,,,,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,6408.0,0.0,6408.0,6.833333333333333,1.0,No
PRV53749,24.0,231000.0,9625.0,7500.0,21.0,6.458333333333333,35.0,2.0,0.08333333333333333,45.0,10350.0,230.0,80.0,43.0,5.0,0.1111111111111111,69.0,241350.0,3497.8260869565215,64,64,64,1.078125,3771.09375,7.0,0.10144927536231885,0.34782608695652173,0.6521739130434783,24564.0,0.0,24564.0,8.375,0.5,Yes
PRV53750,1.0,7000.0,7000.0,7000.0,1.0,5.0,5.0,0.0,0.0,1244.0,346470.0,278.5128617363344,80.0,380.0,132.0,0.10610932475884244,1245.0,353470.0,283.9116465863454,380,380,380,3.276315789473684,930.1842105263158,132.0,0.10602409638554217,0.0008032128514056225,0.9991967871485944,1068.0,2210.0,3278.0,8.0,0.0,No
PRV53757,1.0,23000.0,23000.0,23000.0,1.0,7.0,7.0,1.0,1.0,55.0,14230.0,258.72727272727275,80.0,53.0,4.0,0.07272727272727272,56.0,37230.0,664.8214285714286,54,54,54,1.037037037037037,689.4444444444445,5.0,0.08928571428571429,0.017857142857142856,0.9821428571428571,1068.0,0.0,1068.0,7.0,1.0,No
PRV53762,84.0,915000.0,10892.857142857143,7000.0,59.0,6.773809523809524,35.0,10.0,0.11904761904761904,534.0,167730.0,314.1011235955056,80.0,500.0,57.0,0.10674157303370786,618.0,1082730.0,1751.990291262136,557,557,557,1.1095152603231597,1943.8599640933573,67.0,0.10841423948220065,0.13592233009708737,0.8640776699029126,87576.0,1500.0,89076.0,8.238095238095237,0.7380952380952381,Yes
PRV53763,58.0,739000.0,12741.379310344828,10000.0,57.0,5.4655172413793105,27.0,9.0,0.15517241379310345,,,,,,,,,,0.0,57,57,57,0.0,0.0,,0.0,0.0,0.0,59808.0,0.0,59808.0,7.982758620689655,0.8620689655172413,Yes
PRV53764,1.0,2000.0,2000.0,2000.0,1.0,1.0,1.0,0.0,0.0,38.0,10390.0,273.42105263157896,100.0,37.0,5.0,0.13157894736842105,39.0,12390.0,317.6923076923077,38,38,38,1.0263157894736843,326.05263157894734,5.0,0.1282051282051282,0.02564102564102564,0.9743589743589743,1068.0,60.0,1128.0,8.0,0.0,No
PRV53768,5.0,21000.0,4200.0,5000.0,5.0,4.2,7.0,0.0,0.0,57.0,16180.0,283.859649122807,90.0,54.0,7.0,0.12280701754385964,62.0,37180.0,599.6774193548387,59,59,59,1.0508474576271187,630.1694915254237,7.0,0.11290322580645161,0.08064516129032258,0.9193548387096774,4272.0,330.0,4602.0,8.4,0.2,No
PRV53769,132.0,1624900.0,12309.848484848484,7000.0,126.0,6.295454545454546,33.0,20.0,0.15151515151515152,245.0,60280.0,246.0408163265306,90.0,229.0,23.0,0.09387755102040816,377.0,1685180.0,4469.9734748010615,354,354,354,1.0649717514124293,4760.395480225989,43.0,0.11405835543766578,0.35013262599469497,0.649867374005305,137772.0,810.0,138582.0,8.393939393939394,0.7196969696969697,Yes
PRV53770,77.0,807500.0,10487.012987012988,9000.0,68.0,5.077922077922078,32.0,9.0,0.11688311688311688,176.0,42020.0,238.75,70.0,171.0,13.0,0.07386363636363637,253.0,849520.0,3357.786561264822,239,239,239,1.0585774058577406,3554.476987447699,22.0,0.08695652173913043,0.30434782608695654,0.6956521739130435,81168.0,350.0,81518.0,8.285714285714286,0.7272727272727273,No
PRV53774,50.0,546000.0,10920.0,7000.0,44.0,7.16,35.0,7.0,0.14,174.0,43370.0,249.2528735632184,70.0,163.0,14.0,0.08045977011494253,224.0,589370.0,2631.1160714285716,206,206,206,1.087378640776699,2861.019417475728,21.0,0.09375,0.22321428571428573,0.7767857142857143,51264.0,560.0,51824.0,8.24,0.74,No
PRV53775,2.0,12000.0,6000.0,6000.0,2.0,3.5,4.0,0.0,0.0,45.0,19170.0,426.0,100.0,43.0,9.0,0.2,47.0,31170.0,663.1914893617021,45,45,45,1.0444444444444445,692.6666666666666,9.0,0.19148936170212766,0.0425531914893617,0.9574468085106383,2136.0,280.0,2416.0,7.0,0.5,No
PRV53776,47.0,530000.0,11276.595744680852,6000.0,45.0,5.0638297872340425,35.0,6.0,0.1276595744680851,153.0,41960.0,274.2483660130719,70.0,148.0,17.0,0.1111111111111111,200.0,571960.0,2859.8,191,191,191,1.0471204188481675,2994.5549738219897,23.0,0.115,0.235,0.765,50196.0,540.0,50736.0,8.319148936170214,0.7872340425531915,Yes
PRV53781,79.0,874600.0,11070.886075949367,7000.0,74.0,6.050632911392405,35.0,11.0,0.13924050632911392,314.0,88590.0,282.13375796178343,80.0,304.0,31.0,0.09872611464968153,393.0,963190.0,2450.8651399491096,371,371,371,1.059299191374663,2596.199460916442,42.0,0.10687022900763359,0.2010178117048346,0.7989821882951654,84372.0,920.0,85292.0,7.822784810126582,0.7215189873417721,Yes
PRV53786,36.0,342000.0,9500.0,8000.0,33.0,6.083333333333333,27.0,4.0,0.1111111111111111,1346.0,373760.0,277.6820208023774,70.0,530.0,129.0,0.09583952451708767,1382.0,715760.0,517.9160636758321,538,538,538,2.5687732342007434,1330.4089219330856,133.0,0.09623733719247468,0.02604920405209841,0.9739507959479016,38448.0,3860.0,42308.0,8.277777777777779,0.6944444444444444,Yes
PRV53787,32.0,290000.0,9062.5,8500.0,32.0,4.9375,35.0,2.0,0.0625,42.0,13480.0,320.95238095238096,100.0,42.0,7.0,0.16666666666666666,74.0,303480.0,4101.081081081081,74,74,74,1.0,4101.081081081081,9.0,0.12162162162162163,0.43243243243243246,0.5675675675675675,34176.0,0.0,34176.0,7.78125,0.9375,Yes
PRV53790,44.0,504000.0,11454.545454545454,8000.0,44.0,5.795454545454546,25.0,8.0,0.18181818181818182,449.0,138230.0,307.8619153674833,80.0,426.0,54.0,0.12026726057906459,493.0,642230.0,1302.6977687626775,470,470,470,1.048936170212766,1366.4468085106382,62.0,0.1257606490872211,0.08924949290060852,0.9107505070993914,46992.0,1070.0,48062.0,7.7727272727272725,0.7045454545454546,Yes
PRV53791,6.0,42000.0,7000.0,4500.0,5.0,5.666666666666667,15.0,0.0,0.0,86.0,20190.0,234.7674418604651,85.0,85.0,7.0,0.08139534883720931,92.0,62190.0,675.9782608695652,90,90,90,1.0222222222222221,691.0,7.0,0.07608695652173914,0.06521739130434782,0.9347826086956522,6408.0,320.0,6728.0,8.0,0.8333333333333334,No
PRV53792,33.0,261000.0,7909.090909090909,5000.0,32.0,4.424242424242424,17.0,3.0,0.09090909090909091,20.0,11510.0,575.5,70.0,20.0,4.0,0.2,53.0,272510.0,5141.698113207547,52,52,52,1.0192307692307692,5240.576923076923,7.0,0.1320754716981132,0.6226415094339622,0.37735849056603776,35244.0,50.0,35294.0,8.0,0.5454545454545454,Yes
PRV53799,14.0,100000.0,7142.857142857143,4500.0,13.0,4.642857142857143,11.0,1.0,0.07142857142857142,739.0,206440.0,279.3504736129905,80.0,664.0,81.0,0.10960757780784844,753.0,306440.0,406.95883134130145,676,676,676,1.113905325443787,453.31360946745565,82.0,0.10889774236387782,0.01859229747675963,0.9814077025232404,14952.0,2750.0,17702.0,8.142857142857142,0.5714285714285714,No
PRV53802,46.0,448000.0,9739.130434782608,8000.0,42.0,6.3478260869565215,31.0,3.0,0.06521739130434782,34.0,11870.0,349.11764705882354,85.0,34.0,5.0,0.14705882352941177,80.0,459870.0,5748.375,76,76,76,1.0526315789473684,6050.921052631579,8.0,0.1,0.575,0.425,46992.0,160.0,47152.0,8.456521739130435,0.782608695652174,No
PRV53807,36.0,344300.0,9563.888888888889,6500.0,36.0,6.111111111111111,28.0,2.0,0.05555555555555555,122.0,30730.0,251.88524590163934,80.0,120.0,14.0,0.11475409836065574,158.0,375030.0,2373.6075949367087,155,155,155,1.0193548387096774,2419.548387096774,16.0,0.10126582278481013,0.22784810126582278,0.7721518987341772,38448.0,280.0,38728.0,8.38888888888889,0.7777777777777778,No
PRV53808,195.0,1854200.0,9508.71794871795,7000.0,185.0,5.887179487179488,35.0,17.0,0.08717948717948718,298.0,73050.0,245.13422818791946,60.0,284.0,28.0,0.09395973154362416,493.0,1927250.0,3909.2292089249495,468,468,468,1.0534188034188035,4118.055555555556,45.0,0.09127789046653144,0.39553752535496955,0.6044624746450304,207192.0,930.0,208122.0,7.887179487179488,0.6871794871794872,Yes
PRV53814,3.0,18000.0,6000.0,5000.0,3.0,4.0,4.0,0.0,0.0,50.0,12040.0,240.8,80.0,49.0,4.0,0.08,53.0,30040.0,566.7924528301887,52,52,52,1.0192307692307692,577.6923076923077,4.0,0.07547169811320754,0.05660377358490566,0.9433962264150944,3204.0,40.0,3244.0,7.0,0.3333333333333333,No
PRV53855,20.0,141000.0,7050.0,5000.0,17.0,4.05,13.0,1.0,0.05,,,,,,,,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,21360.0,0.0,21360.0,8.65,0.55,Yes
PRV53857,10.0,140000.0,14000.0,9500.0,10.0,6.7,10.0,3.0,0.3,,,,,,,,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,10680.0,0.0,10680.0,8.5,1.1,No
PRV53861,2.0,11000.0,5500.0,5500.0,2.0,6.0,10.0,0.0,0.0,,,,,,,,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,2136.0,0.0,2136.0,6.0,0.5,No
PRV53862,4.0,50000.0,12500.0,12500.0,4.0,6.25,10.0,1.0,0.25,2.0,100.0,50.0,50.0,2.0,0.0,0.0,6.0,50100.0,8350.0,6,6,6,1.0,8350.0,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,4272.0,0.0,4272.0,9.0,1.25,No
PRV53865,6.0,60000.0,10000.0,10000.0,6.0,5.166666666666667,17.0,0.0,0.0,,,,,,,,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,6408.0,0.0,6408.0,7.333333333333333,0.6666666666666666,No
PRV53867,9.0,90000.0,10000.0,6000.0,9.0,7.0,19.0,1.0,0.1111111111111111,4.0,3270.0,817.5,25.0,4.0,1.0,0.25,13.0,93270.0,7174.615384615385,13,13,13,1.0,7174.615384615385,2.0,0.15384615384615385,0.6923076923076923,0.3076923076923077,9612.0,0.0,9612.0,8.0,0.3333333333333333,No
PRV53868,10.0,158000.0,15800.0,10000.0,9.0,6.2,18.0,2.0,0.2,18.0,3420.0,190.0,80.0,18.0,1.0,0.05555555555555555,28.0,161420.0,5765.0,27,27,27,1.037037037037037,5978.518518518518,3.0,0.10714285714285714,0.35714285714285715,0.6428571428571429,10680.0,80.0,10760.0,8.9,1.1,No
PRV53872,9.0,105000.0,11666.666666666666,8000.0,9.0,4.777777777777778,11.0,2.0,0.2222222222222222,222.0,65480.0,294.9549549549549,90.0,135.0,26.0,0.11711711711711711,231.0,170480.0,738.008658008658,142,142,142,1.6267605633802817,1200.5633802816901,28.0,0.12121212121212122,0.03896103896103896,0.961038961038961,9612.0,460.0,10072.0,8.11111111111111,0.7777777777777778,No
PRV53873,14.0,97000.0,6928.571428571428,5000.0,13.0,5.071428571428571,14.0,0.0,0.0,68.0,19650.0,288.97058823529414,85.0,63.0,6.0,0.08823529411764706,82.0,116650.0,1422.560975609756,76,76,76,1.0789473684210527,1534.8684210526317,6.0,0.07317073170731707,0.17073170731707318,0.8292682926829268,14952.0,260.0,15212.0,7.928571428571429,0.42857142857142855,No
PRV53878,5.0,35000.0,7000.0,4000.0,5.0,4.8,13.0,0.0,0.0,41.0,13670.0,333.4146341463415,90.0,35.0,6.0,0.14634146341463414,46.0,48670.0,1058.0434782608695,40,40,40,1.15,1216.75,6.0,0.13043478260869565,0.10869565217391304,0.8913043478260869,5340.0,290.0,5630.0,8.0,0.6,No
PRV53884,117.0,996900.0,8520.51282051282,7000.0,98.0,4.7094017094017095,23.0,8.0,0.06837606837606838,152.0,43070.0,283.35526315789474,80.0,138.0,12.0,0.07894736842105263,269.0,1039970.0,3866.059479553903,226,226,226,1.1902654867256637,4601.637168141593,20.0,0.07434944237918216,0.4349442379182156,0.5650557620817844,123888.0,440.0,124328.0,7.957264957264957,0.717948717948718,Yes
PRV53885,6.0,48900.0,8150.0,9000.0,6.0,4.166666666666667,8.0,0.0,0.0,6.0,730.0,121.66666666666667,40.0,6.0,0.0,0.0,12.0,49630.0,4135.833333333333,12,12,12,1.0,4135.833333333333,0.0,0.0,0.5,0.5,6408.0,0.0,6408.0,8.166666666666666,1.0,No
PRV53889,9.0,60000.0,6666.666666666667,6000.0,9.0,4.0,9.0,0.0,0.0,186.0,38480.0,206.88172043010752,70.0,179.0,13.0,0.06989247311827956,195.0,98480.0,505.02564102564105,187,187,187,1.0427807486631016,526.6310160427807,13.0,0.06666666666666667,0.046153846153846156,0.9538461538461539,9612.0,540.0,10152.0,8.555555555555555,0.6666666666666666,No
PRV53892,8.0,120000.0,15000.0,10000.0,7.0,6.0,11.0,2.0,0.25,111.0,30340.0,273.3333333333333,80.0,108.0,12.0,0.10810810810810811,119.0,150340.0,1263.361344537815,115,115,115,1.0347826086956522,1307.304347826087,14.0,0.11764705882352941,0.06722689075630252,0.9327731092436975,8544.0,270.0,8814.0,7.625,1.125,No
